
2020-03-10 17:09:21.969619,2140,-20.7
2020-03-10 17:09:41.712715,2150,-20.0
2020-03-10 17:10:02.162383,2160,-19.9
2020-03-10 17:10:20.843464,2170,-20.5
2020-03-10 17:10:40.365648,2180,-20.3
2020-03-10 17:11:00.006227,2190,-20.1
2020-03-10 17:11:19.980490,2200,-20.2
2020-03-10 17:11:38.812173,2210,-20.3
2020-03-10 17:11:59.112189,2220,-20.4
2020-03-10 17:12:17.178419,2230,-20.3
2020-03-10 17:12:38.026558,2240,-20.3
2020-03-10 17:12:58.422291,2250,-20.0
2020-03-10 17:13:17.386065,2260,-20.1
2020-03-10 17:13:36.868146,2270,-20.6
2020-03-10 17:13:55.184651,2280,-20.8
2020-03-10 17:14:14.021526,2290,-20.4
2020-03-10 17:14:32.996418,2300,-20.1
2020-03-10 17:14:51.865819,2310,-20.5
2020-03-10 17:15:12.270662,2320,-20.2
2020-03-10 17:15:31.189586,2330,-20.1
2020-03-10 17:15:49.935542,2340,-20.4
2020-03-10 17:16:09.036342,2350,-20.6
2020-03-10 17:16:27.940024,2360,-20.5
2020-03-10 17:16:47.094646,2370,-20.1
2020-03-10 17:17:05.271636,2380,-20.1
2020-03-10 17:17:25.348835,2390,-20.4
2020-03-10 17:17:44.931937,2400,-20.2
2020-03-10 17:18:04.471595,2410,-20.3
2020-03-10 17:18:25.651362,2420,-19.9
2020-03-10 17:18:45.377003,2430,-20.1
2020-03-10 17:19:04.313611,2440,-20.3
2020-03-10 17:19:23.815355,2450,-19.7
2020-03-10 17:19:42.561939,2460,-20.2
2020-03-10 17:20:01.914029,2470,-20.3
2020-03-10 17:20:20.559286,2480,-20.4
2020-03-10 17:20:40.180710,2490,-19.7
2020-03-10 17:21:01.019374,2500,-20.2
2020-03-10 17:21:19.331380,2510,-20.4
2020-03-10 17:21:37.994570,2520,-20.6
2020-03-10 17:21:58.142653,2530,-20.2
2020-03-10 17:22:18.647036,2540,-19.8
2020-03-10 17:22:38.795068,2550,-20.0
2020-03-10 17:22:57.786752,2560,-20.6
2020-03-10 17:23:18.123532,2570,-20.0
2020-03-10 17:23:40.402096,2580,-20.0
2020-03-10 17:23:59.005667,2590,-20.0
2020-03-10 17:24:18.947419,2600,-20.7
2020-03-10 17:24:38.810338,2610,-20.2
2020-03-10 17:24:59.924307,2620,-19.9
2020-03-10 17:25:19.447134,2630,-20.0
2020-03-10 17:25:40.339958,2640,-20.1
2020-03-10 17:26:01.911483,2650,-20.0
2020-03-10 17:26:22.386358,2660,-19.8
2020-03-10 17:26:43.008626,2670,-20.2
2020-03-10 17:27:01.504751,2680,-20.5
2020-03-10 17:27:21.935268,2690,-20.3
2020-03-10 17:27:42.778191,2700,-20.0
2020-03-10 17:28:01.406562,2710,-20.8
2020-03-10 17:28:21.201896,2720,-20.7
2020-03-10 17:28:40.909290,2730,-20.6
2020-03-10 17:28:59.977437,2740,-20.3
2020-03-10 17:29:21.887042,2750,-20.0
2020-03-10 17:29:41.282775,2760,-20.7
2020-03-10 17:30:01.508340,2770,-20.7
2020-03-10 17:30:20.241266,2780,-20.5
2020-03-10 17:30:41.175471,2790,-19.8
2020-03-10 17:31:00.505576,2800,-20.3
2020-03-10 17:31:20.598358,2810,-20.0
2020-03-10 17:31:40.177049,2820,-20.1
2020-03-10 17:32:00.731656,2830,-19.9
2020-03-10 17:32:21.059778,2840,-20.3
2020-03-10 17:32:43.554629,2850,-20.0
2020-03-10 17:33:02.477510,2860,-20.6
2020-03-10 17:33:21.996280,2870,-20.5
2020-03-10 17:33:42.330952,2880,-19.9
2020-03-10 17:34:02.691910,2890,-19.8
2020-03-10 17:34:22.686762,2900,-20.2
2020-03-10 17:34:43.055359,2910,-20.2
2020-03-10 17:35:04.623874,2920,-20.2
2020-03-10 17:35:23.579834,2930,-20.4
2020-03-10 17:35:42.506678,2940,-20.5
2020-03-10 17:36:01.984105,2950,-20.2
2020-03-10 17:36:23.068078,2960,-19.5
2020-03-10 17:36:42.788105,2970,-20.1
2020-03-10 17:37:01.600468,2980,-20.2
2020-03-10 17:37:20.522801,2990,-20.3
2020-03-10 17:37:39.755636,3000,-20.6
2020-03-10 17:37:59.886422,3010,-20.1
2020-03-10 17:38:19.867062,3020,-20.5
2020-03-10 17:38:39.162744,3030,-20.6
2020-03-10 17:38:59.301164,3040,-20.5
2020-03-10 17:39:19.251801,3050,-20.4
2020-03-10 17:39:39.206068,3060,-20.1
2020-03-10 17:39:59.179058,3070,-19.6
2020-03-10 17:40:19.403283,3080,-20.3
2020-03-10 17:40:38.253142,3090,-20.7
2020-03-10 17:40:59.032250,3100,-20.1
2020-03-10 17:41:20.053331,3110,-19.8
2020-03-10 17:41:40.792662,3120,-20.0
2020-03-10 17:42:01.684381,3130,-19.8
2020-03-10 17:42:23.970098,3140,-20.1
2020-03-10 17:42:44.393224,3150,-19.9
2020-03-10 17:43:03.801273,3160,-20.4
